bathrooms,bedrooms,building_name,building_number,date,price,region,square_feet,unit,url,price_per_square_foot,year
1.0,1.0,655 Hope,34,2018-05-03,499000.0,Financial District,530.0,1703,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=18-336804,941.5094339622641,2018
2.0,2.0,655 Hope,34,2018-04-05,899000.0,Financial District,1232.0,1405,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=18-299470,729.7077922077922,2018
2.0,2.0,655 Hope,34,2018-01-11,825000.0,Financial District,1075.0,1704,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-259034,767.4418604651163,2018
1.0,1.0,655 Hope,34,2016-11-23,565000.0,Financial District,890.0,1008,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-163244,634.8314606741573,2016
2.0,2.0,655 Hope,34,2016-11-14,725000.0,Financial District,1080.0,604,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-140570,671.2962962962963,2016
2.0,2.0,655 Hope,34,2016-10-21,668000.0,Financial District,1001.0,1502,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=WS16127613MR,667.3326673326674,2016
1.0,1.0,655 Hope,34,2016-09-06,512500.0,Financial District,900.0,808,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-138048,569.4444444444445,2016
1.0,1.0,655 Hope,34,2016-06-30,465000.0,Financial District,661.0,1606,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=WS16084157MR,703.4795763993949,2016
2.0,2.0,655 Hope,34,2016-04-05,780000.0,Financial District,1180.0,1005,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-954379,661.0169491525423,2016
1.0,1.0,655 Hope,34,2015-12-18,504999.0,Financial District,820.0,608,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-953461,615.8524390243903,2015
2.0,2.0,655 Hope,34,2015-12-08,760000.0,Financial District,1080.0,804,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-939479,703.7037037037037,2015
2.0,2.0,655 Hope,34,2015-12-02,630000.0,Financial District,930.0,802,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-957649,677.4193548387096,2015
1.0,0.0,655 Hope,34,2015-03-24,369000.0,Financial District,530.0,1403,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=315001220IT,696.2264150943396,2015
1.0,1.0,655 Hope,34,2015-02-25,465000.0,Financial District,661.0,1601,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-801381,703.4795763993949,2015
2.0,2.0,655 Hope,34,2015-02-24,560000.0,Financial District,930.0,802,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-822579,602.1505376344086,2015
2.0,2.0,655 Hope,34,2015-02-13,580000.0,Financial District,1001.0,1002,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-816207,579.4205794205794,2015
1.0,1.0,655 Hope,34,2014-07-01,475000.0,Financial District,850.0,1208,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-758967,558.8235294117648,2014
1.0,1.0,655 Hope,34,2014-06-03,368000.0,Financial District,530.0,1503,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=AR14064471MR,694.3396226415094,2014
2.0,2.0,655 Hope,34,2014-05-09,550000.0,Financial District,930.0,1607,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-734645,591.3978494623656,2014
2.0,2.0,655 Hope,34,2014-04-25,685000.0,Financial District,1140.0,1104,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=WS14047865MR,600.8771929824561,2014
2.0,2.0,655 Hope,34,2014-03-31,710000.0,Financial District,1170.0,1705,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=WS13098891MR,606.8376068376068,2014
2.0,2.0,655 Hope,34,2014-03-27,605000.0,Financial District,1001.0,1702,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=WS13098902MR,604.3956043956044,2014
2.0,2.0,655 Hope,34,2014-03-13,495000.0,Financial District,1001.0,1507,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=SB13196191MR,494.5054945054945,2014
2.0,1.0,655 Hope,34,2014-03-07,450000.0,Financial District,1012.0,1107,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=13-691111,444.6640316205534,2014
1.0,1.0,655 Hope,34,2014-03-06,387500.0,Financial District,820.0,608,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-726441,472.5609756097561,2014
1.0,1.0,655 Hope,34,2013-08-13,340000.0,Financial District,550.0,606,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=WS13050901MR,618.1818181818181,2013
2.0,2.0,655 Hope,34,2013-06-28,640000.0,Financial District,1247.0,1205,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=WS13085413MR,513.2317562149158,2013
2.0,2.0,655 Hope,34,2013-06-20,610000.0,Financial District,1260.0,1105,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=WS13073865MR,484.12698412698415,2013
2.0,2.0,655 Hope,34,2013-04-24,590000.0,Financial District,1216.0,805,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=WS13044008MR,485.19736842105266,2013
2.0,2.0,655 Hope,34,2013-03-18,440000.0,Financial District,1012.0,1407,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-636815,434.7826086956522,2013
2.0,2.0,655 Hope,34,2013-02-19,540000.0,Financial District,1138.0,605,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=WS13004978MR,474.51669595782073,2013
2.0,2.0,655 Hope,34,2013-01-13,620000.0,Financial District,1212.0,904,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=W12123338MR,511.55115511551156,2013
2.0,2.0,655 Hope,34,2012-12-25,575000.0,Financial District,1154.0,604,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=W12005742MR,498.26689774696706,2012
1.0,1.0,655 Hope,34,2012-10-31,335000.0,Financial District,600.0,1703,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=W12096989MR,558.3333333333334,2012
1.0,1.0,655 Hope,34,2012-08-30,335000.0,Financial District,740.0,701,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=W12061139MR,452.7027027027027,2012
1.0,1.0,655 Hope,34,2012-08-22,300000.0,Financial District,600.0,1003,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=W12001025MR,500.0,2012
1.0,1.0,655 Hope,34,2012-08-22,308500.0,Financial District,600.0,1103,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=W12051981MR,514.1666666666666,2012
1.0,1.0,655 Hope,34,2012-08-22,355000.0,Financial District,738.0,901,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=W12005740MR,481.029810298103,2012
1.0,1.0,655 Hope,34,2012-06-21,383200.0,Financial District,671.0,1601,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=W12043114MR,571.0879284649776,2012
1.0,1.0,655 Hope,34,2012-04-24,343000.0,Financial District,678.0,1501,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=W12000336MR,505.89970501474926,2012
2.0,2.0,655 Hope,34,2012-04-23,630000.0,Financial District,1178.0,1504,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=W12000999MR,534.804753820034,2012
1.0,1.0,655 Hope,34,2012-02-27,268000.0,Financial District,600.0,903,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=W12000016MR,446.6666666666667,2012
2.0,2.0,655 Hope,34,2012-02-10,336000.0,Financial District,930.0,607,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=W12001021MR,361.2903225806452,2012
1.0,1.0,655 Hope,34,2011-09-01,280000.0,Financial District,994.0,1208,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-542103,281.6901408450704,2011
1.0,1.0,655 Hope,34,2011-06-15,196000.0,Financial District,661.0,1206,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=10-488105,296.52042360060517,2011
2.0,2.0,655 Hope,34,2011-05-23,325000.0,Financial District,1012.0,1407,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=10-456953,321.14624505928856,2011
1.0,1.0,655 Hope,34,2011-04-15,280000.0,Financial District,918.0,1508,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=10-456937,305.0108932461874,2011
3.0,2.0,940 E. 2nd Street,17,2018-04-09,1650000.0,Arts District,2453.0,35,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=18-311396,672.6457399103139,2018
3.0,2.0,940 E. 2nd Street,17,2017-10-06,1600000.0,Arts District,2270.0,2,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-227588,704.8458149779735,2017
3.0,2.0,940 E. 2nd Street,17,2017-06-20,1050000.0,Arts District,1360.0,29,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-234088,772.0588235294117,2017
3.0,2.0,940 E. 2nd Street,17,2017-06-08,1630000.0,Arts District,2340.0,38,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-232624,696.5811965811965,2017
3.0,2.0,940 E. 2nd Street,17,2016-05-03,1675000.0,Arts District,2566.0,1,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-106568,652.7669524551832,2016
3.0,2.0,940 E. 2nd Street,17,2016-04-29,1725000.0,Arts District,2560.0,37,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-103488,673.828125,2016
3.0,2.0,940 E. 2nd Street,17,2016-03-18,879000.0,Arts District,1360.0,8,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-978281,646.3235294117648,2016
3.0,2.0,940 E. 2nd Street,17,2015-08-14,835000.0,Arts District,1300.0,12,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-921441,642.3076923076923,2015
3.0,2.0,940 E. 2nd Street,17,2015-04-24,849000.0,Arts District,1300.0,17,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-888653,653.0769230769231,2015
3.0,2.0,940 E. 2nd Street,17,2015-04-21,870000.0,Arts District,1360.0,7,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-892207,639.7058823529412,2015
3.0,2.0,940 E. 2nd Street,17,2014-12-31,808888.0,Arts District,1280.0,28,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=IV14142263MR,631.94375,2014
3.0,2.0,940 E. 2nd Street,17,2014-04-20,742500.0,Arts District,1320.0,23,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-741511,562.5,2014
2.0,2.0,940 E. 2nd Street,17,2013-04-04,1200000.0,Arts District,2270.0,2,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=13-649133,528.6343612334801,2013
2.0,2.0,940 E. 2nd Street,17,2013-03-29,1260000.0,Arts District,2603.0,6,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-601359,484.0568574721475,2013
2.0,2.0,940 E. 2nd Street,17,2013-03-27,1285000.0,Arts District,2463.0,37,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-627397,521.7214778725132,2013
2.0,2.0,940 E. 2nd Street,17,2013-03-22,1200000.0,Arts District,2146.0,38,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=13-649141,559.1798695246971,2013
2.0,2.0,940 E. 2nd Street,17,2013-03-05,595000.0,Arts District,1332.0,26,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-601353,446.6966966966967,2013
2.0,2.0,940 E. 2nd Street,17,2013-02-15,1250000.0,Arts District,2566.0,1,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-627389,487.1395167575994,2013
2.0,2.0,940 E. 2nd Street,17,2012-10-14,585000.0,Arts District,1332.0,4,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-601343,439.18918918918916,2012
2.0,2.0,940 E. 2nd Street,17,2012-10-02,620000.0,Arts District,1285.0,33,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-600745,482.49027237354085,2012
2.0,2.0,940 E. 2nd Street,17,2012-09-12,1250000.0,Arts District,2248.0,36,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-623781,556.0498220640569,2012
2.0,2.0,940 E. 2nd Street,17,2012-09-11,575000.0,Arts District,1285.0,29,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-552257,447.47081712062254,2012
2.0,2.0,940 E. 2nd Street,17,2012-09-07,599000.0,Arts District,1285.0,34,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-601335,466.147859922179,2012
2.0,2.0,940 E. 2nd Street,17,2012-07-16,565000.0,Arts District,1332.0,3,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-601367,424.1741741741742,2012
2.0,2.0,940 E. 2nd Street,17,2012-07-16,585000.0,Arts District,1332.0,18,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-580865,439.18918918918916,2012
2.0,2.0,940 E. 2nd Street,17,2012-07-09,540000.0,Arts District,1332.0,22,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-601571,405.4054054054054,2012
2.0,2.0,940 E. 2nd Street,17,2012-07-02,540000.0,Arts District,1332.0,25,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-600731,405.4054054054054,2012
2.0,2.0,940 E. 2nd Street,17,2012-07-02,1200000.0,Arts District,2248.0,35,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-600727,533.8078291814946,2012
2.0,2.0,940 E. 2nd Street,17,2012-06-20,543500.0,Arts District,1332.0,7,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-594855,408.033033033033,2012
2.0,2.0,940 E. 2nd Street,17,2012-06-07,545500.0,Arts District,1332.0,8,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-600721,409.53453453453454,2012
2.0,2.0,940 E. 2nd Street,17,2012-06-06,546500.0,Arts District,1332.0,21,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-598579,410.2852852852853,2012
2.0,2.0,940 E. 2nd Street,17,2012-05-25,1175000.0,Arts District,2603.0,5,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-590803,451.4022281982328,2012
2.0,2.0,940 E. 2nd Street,17,2012-05-17,540000.0,Arts District,1332.0,24,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-581211,405.4054054054054,2012
2.0,2.0,940 E. 2nd Street,17,2012-05-13,625000.0,Arts District,1285.0,27,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-589433,486.38132295719845,2012
2.0,2.0,940 E. 2nd Street,17,2012-04-24,545000.0,Arts District,1332.0,20,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-536447,409.1591591591592,2012
2.0,2.0,940 E. 2nd Street,17,2012-04-20,540000.0,Arts District,1332.0,11,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-561745,405.4054054054054,2012
2.0,2.0,940 E. 2nd Street,17,2012-04-13,540000.0,Arts District,1332.0,23,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-588505,405.4054054054054,2012
2.0,2.0,940 E. 2nd Street,17,2012-04-10,555000.0,Arts District,1332.0,19,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-547289,416.6666666666667,2012
2.0,2.0,940 E. 2nd Street,17,2012-04-04,517000.0,Arts District,1332.0,9,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-564181,388.1381381381381,2012
2.0,2.0,940 E. 2nd Street,17,2012-04-04,565000.0,Arts District,1285.0,30,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-580729,439.6887159533074,2012
2.0,2.0,940 E. 2nd Street,17,2012-03-16,570000.0,Arts District,1285.0,32,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-552277,443.579766536965,2012
2.0,2.0,940 E. 2nd Street,17,2012-03-08,555000.0,Arts District,1332.0,15,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-564183,416.6666666666667,2012
2.0,2.0,940 E. 2nd Street,17,2012-02-02,540000.0,Arts District,1332.0,10,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-570351,405.4054054054054,2012
2.0,2.0,940 E. 2nd Street,17,2011-12-15,590000.0,Arts District,1332.0,17,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-547281,442.9429429429429,2011
2.0,2.0,940 E. 2nd Street,17,2011-12-14,585000.0,Arts District,1285.0,28,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-547307,455.25291828793775,2011
2.0,2.0,940 E. 2nd Street,17,2011-12-02,510000.0,Arts District,1332.0,12,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-547287,382.8828828828829,2011
2.0,2.0,940 E. 2nd Street,17,2011-12-02,580000.0,Arts District,1285.0,31,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-547305,451.36186770428014,2011
2.0,2.0,940 E. 2nd Street,17,2011-11-29,504000.0,Arts District,1332.0,13,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-547299,378.3783783783784,2011
2.0,2.0,940 E. 2nd Street,17,2011-11-23,499000.0,Arts District,1332.0,14,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-547291,374.62462462462463,2011
2.0,2.0,940 E. 2nd Street,17,2011-11-22,505000.0,Arts District,1332.0,16,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=11-561761,379.1291291291291,2011
